item_id,dept_id,cat_id,store_id,total_28_day_forecast,avg_daily_forecast,max_daily_forecast,forecast_std,lead_time_demand,safety_stock,target_stock_level,current_inventory,recommended_order_qty,reorder_point,needs_reorder,stock_status,risk_level
FOODS_2_179,FOODS_2,FOODS,CA_1,2.6117949999621133,0.09327839285578976,0.2840512829323771,0.06786993102447343,0.6529487499905283,0.10180489653671015,2.7135998964988235,13,0,0.7547536465272384,0,No Reorder Needed,Low Demand
FOODS_2_180,FOODS_2,FOODS,CA_1,7.890551496045635,0.2818054105730584,0.7560914004767049,0.17978172778926632,1.9726378740114088,0.26967259168389945,8.160224087729535,17,0,2.2423104656953083,0,No Reorder Needed,Medium Demand
FOODS_2_181,FOODS_2,FOODS,CA_1,164.13685790573902,5.862030639490679,6.751347081689573,0.4508402103429308,41.034214476434755,0.6762603155143962,164.8131182212534,1,164,41.71047479194915,1,Reorder Needed,High Demand
FOODS_2_182,FOODS_2,FOODS,CA_1,52.45518354732428,1.8733994124044386,2.215430772057631,0.20379455004197355,13.11379588683107,0.30569182506296033,52.76087537238724,21,32,13.41948771189403,1,Reorder Needed,High Demand
FOODS_2_183,FOODS_2,FOODS,CA_1,21.70528167647701,0.7751886313027504,0.9951840345016416,0.15917188751979638,5.426320419119253,0.23875783127969458,21.944039507756706,2,20,5.665078250398947,1,Reorder Needed,Medium Demand
FOODS_2_184,FOODS_2,FOODS,CA_1,20.533849991190284,0.733351785399653,1.1020896870247734,0.12016771664012746,5.133462497797571,0.18025157496019117,20.714101566150475,15,6,5.313714072757762,1,Reorder Needed,Medium Demand
FOODS_2_185,FOODS_2,FOODS,CA_1,18.829602474515525,0.6724858026612688,0.8146196123454659,0.10268992331970879,4.707400618628881,0.1540348849795632,18.983637359495088,28,0,4.861435503608444,0,No Reorder Needed,Medium Demand
FOODS_2_186,FOODS_2,FOODS,CA_1,1.6610837026275957,0.059324417950985565,0.1588286439582727,0.04155249605197718,0.41527092565689894,0.06232874407796577,1.7234124467055616,8,0,0.47759966973486473,0,No Reorder Needed,Low Demand
FOODS_2_187,FOODS_2,FOODS,CA_1,1.6365189096572093,0.0584471039163289,0.1813362159530245,0.047787274205492135,0.4091297274143023,0.0716809113082382,1.7081998209654474,3,0,0.4808106387225405,0,No Reorder Needed,Low Demand
FOODS_2_188,FOODS_2,FOODS,CA_1,5.163181627739117,0.1843993438478256,0.3415940605650261,0.07688342597649514,1.2907954069347793,0.11532513896474271,5.27850676670386,0,6,1.406120545899522,1,Reorder Needed,Low Demand
FOODS_2_189,FOODS_2,FOODS,CA_1,39.10058708030281,1.396449538582243,1.7126349450676115,0.17022735359135874,9.775146770075702,0.2553410303870381,39.355928110689845,3,37,10.03048780046274,1,Reorder Needed,High Demand
FOODS_2_190,FOODS_2,FOODS,CA_1,16.95335808475635,0.6054770744555839,0.9183035427556407,0.12891171193546394,4.238339521189087,0.19336756790319592,17.146725652659544,0,18,4.431707089092283,1,Reorder Needed,Medium Demand
FOODS_2_191,FOODS_2,FOODS,CA_1,0.12570241685299052,0.0044893720304639475,0.01617478897758,0.006717296718255224,0.03142560421324763,0.010075945077382836,0.13577836193037335,13,0,0.04150154929063046,0,No Reorder Needed,Low Demand
FOODS_2_192,FOODS_2,FOODS,CA_1,64.12950540186392,2.290339478637997,2.665156201005868,0.1747771645111726,16.03237635046598,0.26216574676675886,64.39167114863068,20,45,16.29454209723274,1,Reorder Needed,High Demand
FOODS_2_193,FOODS_2,FOODS,CA_1,1.4372694083468078,0.05133105029810028,0.1145484887094872,0.03304798201589053,0.35931735208670196,0.04957197302383579,1.4868413813706436,15,0,0.40888932511053777,0,No Reorder Needed,Low Demand
FOODS_2_194,FOODS_2,FOODS,CA_1,85.17801658676886,3.042072020956031,3.653847200235165,0.33114318117009234,21.294504146692216,0.4967147717551385,85.674731358524,19,67,21.791218918447353,1,Reorder Needed,High Demand
FOODS_2_195,FOODS_2,FOODS,CA_1,0.5420869955259278,0.019360249840211705,0.0469250401274239,0.014856899659252723,0.13552174888148194,0.022285349488879086,0.5643723450148068,23,0,0.15780709837036103,0,No Reorder Needed,Low Demand
FOODS_2_196,FOODS_2,FOODS,CA_1,2.486725145686429,0.0888116123459439,0.1689547907872216,0.041028157844988686,0.6216812864216072,0.06154223676748303,2.548267382453912,7,0,0.6832235231890903,0,No Reorder Needed,Low Demand
FOODS_2_197,FOODS_2,FOODS,CA_1,635.5382289057992,22.69779388949283,27.26226977478342,2.959152753240584,158.8845572264498,4.438729129860876,639.9769580356601,6,634,163.3232863563107,1,Reorder Needed,High Demand
FOODS_2_198,FOODS_2,FOODS,CA_1,25.03615634128731,0.894148440760261,1.0448359212005327,0.08277869469640428,6.259039085321827,0.12416804204460642,25.160324383331915,2,24,6.3832071273664335,1,Reorder Needed,Medium Demand
FOODS_2_199,FOODS_2,FOODS,CA_1,34.91352452257875,1.2469115900920982,1.393217196461667,0.081421390427187,8.728381130644687,0.12213208564078051,35.035656608219526,16,20,8.850513216285467,1,Reorder Needed,High Demand
FOODS_2_200,FOODS_2,FOODS,CA_1,0.6016570382985122,0.02148775136780401,0.0842187576097564,0.01399946808348745,0.15041425957462806,0.020999202125231174,0.6226562404237435,0,1,0.17141346169985924,1,Reorder Needed,Low Demand
FOODS_2_201,FOODS_2,FOODS,CA_1,86.40096982477095,3.085748922313248,3.817080273505848,0.3988372541732495,21.60024245619274,0.5982558812598743,86.99922570603083,15,72,22.198498337452612,1,Reorder Needed,High Demand
FOODS_2_202,FOODS_2,FOODS,CA_1,30.02636647391412,1.0723702312112187,1.1269697803602547,0.04045745469485945,7.506591618478531,0.06068618204228918,30.08705265595641,11,20,7.56727780052082,1,Reorder Needed,High Demand
FOODS_2_203,FOODS_2,FOODS,CA_1,24.011020715297043,0.8575364541177516,0.9996085432010784,0.07531420526570293,6.002755178824261,0.11297130789855439,24.123992023195598,26,0,6.115726486722815,0,No Reorder Needed,Medium Demand
FOODS_2_204,FOODS_2,FOODS,CA_1,90.70897560084707,3.239606271458824,4.4768873096439705,0.4574099345821524,22.677243900211767,0.6861149018732287,91.3950905027203,18,74,23.363358802084996,1,Reorder Needed,High Demand
FOODS_2_205,FOODS_2,FOODS,CA_1,11.690869892619974,0.4175310675935705,0.7301760691638308,0.1481412393835757,2.9227174731549934,0.22221185907536356,11.913081751695337,21,0,3.144929332230357,0,No Reorder Needed,Medium Demand
FOODS_2_206,FOODS_2,FOODS,CA_1,28.405902591827427,1.0144965211366939,1.1157764495039402,0.047737578049174244,7.101475647956857,0.07160636707376136,28.47750895890119,22,7,7.1730820150306185,1,Reorder Needed,High Demand
FOODS_2_207,FOODS_2,FOODS,CA_1,0.1287390221653608,0.004597822220191457,0.0221429631729543,0.004601463974523674,0.0321847555413402,0.0069021959617855105,0.1356412181271463,21,0,0.03908695150312571,0,No Reorder Needed,Low Demand
FOODS_2_208,FOODS_2,FOODS,CA_1,42.2569033462488,1.5091751195088856,1.8909372142895384,0.23479111035317843,10.5642258365622,0.35218666552976763,42.60909001177856,13,30,10.916412502091967,1,Reorder Needed,High Demand
FOODS_2_209,FOODS_2,FOODS,CA_1,2.5856663117966456,0.09234522542130877,0.1970191186614428,0.06261133980808642,0.6464165779491614,0.09391700971212963,2.679583321508775,29,0,0.7403335876612911,0,No Reorder Needed,Low Demand
FOODS_2_210,FOODS_2,FOODS,CA_1,3.635468121112685,0.1298381471825959,0.2104617466578983,0.04538605547783277,0.9088670302781713,0.06807908321674916,3.703547204329434,5,0,0.9769461134949204,0,No Reorder Needed,Low Demand
FOODS_2_211,FOODS_2,FOODS,CA_1,16.970505375243363,0.606089477687263,0.8796716506831619,0.12337525281048475,4.242626343810841,0.18506287921572712,17.15556825445909,5,13,4.427689223026568,1,Reorder Needed,Medium Demand
FOODS_2_212,FOODS_2,FOODS,CA_1,68.818767173708,2.457813113346714,2.7020109920762363,0.14001127234294622,17.204691793427,0.21001690851441934,69.02878408222242,12,58,17.414708701941418,1,Reorder Needed,High Demand
FOODS_2_213,FOODS_2,FOODS,CA_1,8.444148624028474,0.3015767365724455,0.4823102904230067,0.1146239382867007,2.1110371560071184,0.17193590743005105,8.616084531458524,18,0,2.2829730634371694,0,No Reorder Needed,Medium Demand
FOODS_2_214,FOODS_2,FOODS,CA_1,0.553985542101357,0.01978519793219132,0.0580668775437867,0.02119157886617393,0.13849638552533924,0.0317873682992609,0.5857729104006179,21,0,0.17028375382460015,0,No Reorder Needed,Low Demand
FOODS_2_215,FOODS_2,FOODS,CA_1,31.812169771472377,1.1361489204097277,1.3332359193898886,0.06466582416927374,7.953042442868094,0.09699873625391062,31.90916850772629,7,25,8.050041179122005,1,Reorder Needed,High Demand
FOODS_2_216,FOODS_2,FOODS,CA_1,8.339370719095825,0.2978346685391366,0.5519134546665329,0.1414814776097185,2.0848426797739563,0.21222221641457772,8.551592935510403,26,0,2.297064896188534,0,No Reorder Needed,Medium Demand
FOODS_2_217,FOODS_2,FOODS,CA_1,29.79866739554686,1.0642381212695307,1.1395937957215272,0.054075629727490346,7.449666848886714,0.08111344459123551,29.879780840138096,26,4,7.5307802934779495,1,Reorder Needed,High Demand
FOODS_2_218,FOODS_2,FOODS,CA_1,6.028954316001845,0.2153197970000659,0.619145281762207,0.1422659962519009,1.5072385790004612,0.21339899437785134,6.242353310379696,1,6,1.7206375733783126,1,Reorder Needed,Low Demand
FOODS_2_219,FOODS_2,FOODS,CA_1,36.91890548609566,1.3185323387891308,1.6906097644852245,0.19725215714106556,9.229726371523915,0.2958782357115983,37.21478372180726,20,18,9.525604607235513,1,Reorder Needed,High Demand
FOODS_2_220,FOODS_2,FOODS,CA_1,44.253271079172215,1.5804739671132935,1.9287517857577672,0.2029340476199711,11.063317769793054,0.30440107142995665,44.55767215060217,29,16,11.367718841223011,1,Reorder Needed,High Demand
FOODS_2_221,FOODS_2,FOODS,CA_1,75.50813813809343,2.6967192192176226,3.1881931794840126,0.28106088957434033,18.877034534523357,0.42159133436151053,75.92972947245494,0,76,19.29862586888487,1,Reorder Needed,High Demand
FOODS_2_222,FOODS_2,FOODS,CA_1,210.01099281888824,7.50039260067458,8.601983265987903,0.6456597746112344,52.50274820472206,0.9684896619168515,210.9794824808051,27,184,53.47123786663891,1,Reorder Needed,High Demand
FOODS_2_223,FOODS_2,FOODS,CA_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0,0.0,0,No Reorder Needed,Low Demand
FOODS_2_224,FOODS_2,FOODS,CA_1,7.04413033096707,0.2515760832488239,0.6957269782774772,0.14809206393943747,1.7610325827417674,0.2221380959091562,7.266268426876226,0,8,1.9831706786509236,1,Reorder Needed,Medium Demand
FOODS_2_225,FOODS_2,FOODS,CA_1,25.939105884565155,0.9263966387344699,1.0577617493014455,0.07051527890490551,6.484776471141289,0.10577291835735828,26.044878802922515,4,23,6.590549389498647,1,Reorder Needed,Medium Demand
FOODS_2_226,FOODS_2,FOODS,CA_1,0.06981485390639337,0.002493387639514049,0.0185200989347324,0.005593301661121223,0.017453713476598343,0.008389952491681835,0.07820480639807521,27,0,0.02584366596828018,0,No Reorder Needed,Low Demand
FOODS_2_227,FOODS_2,FOODS,CA_1,3.7068028769572456,0.13238581703418734,0.2899239345359527,0.0709158082779739,0.9267007192393113,0.10637371241696086,3.8131765893742067,28,0,1.033074431656272,0,No Reorder Needed,Low Demand
FOODS_2_228,FOODS_2,FOODS,CA_1,1.222796086080948,0.04367128878860528,0.0571594075228213,0.008476046503111479,0.305699021520237,0.012714069754667219,1.2355101558356152,15,0,0.3184130912749042,0,No Reorder Needed,Low Demand
FOODS_2_229,FOODS_2,FOODS,CA_1,0.7211261094715921,0.025754503909699716,0.0654644718191091,0.026254208774227666,0.18028152736789801,0.0393813131613415,0.7605074226329336,18,0,0.2196628405292395,0,No Reorder Needed,Low Demand
FOODS_2_230,FOODS_2,FOODS,CA_1,0.7205458708758089,0.02573378110270746,0.0645420493401578,0.026348680491870773,0.18013646771895223,0.039523020737806155,0.760068891613615,3,0,0.21965948845675837,0,No Reorder Needed,Low Demand
FOODS_2_231,FOODS_2,FOODS,CA_1,4.653567188783558,0.16619882817084136,0.3264819990733905,0.08588835046243436,1.1633917971958896,0.12883252569365153,4.78239971447721,2,3,1.2922243228895411,1,Reorder Needed,Low Demand
FOODS_2_232,FOODS_2,FOODS,CA_1,33.902733654004436,1.2108119162144442,1.3301757289525302,0.052959325368198536,8.475683413501109,0.07943898805229781,33.98217264205673,16,18,8.555122401553406,1,Reorder Needed,High Demand
FOODS_2_233,FOODS_2,FOODS,CA_1,45.344863813588034,1.6194594219138583,1.9739908330876383,0.2043938676920006,11.336215953397009,0.3065908015380009,45.651454615126035,16,30,11.642806754935009,1,Reorder Needed,High Demand
FOODS_2_234,FOODS_2,FOODS,CA_1,28.056290306253995,1.0020103680805,1.104018708874135,0.0397511325746648,7.0140725765635,0.0596266988619972,28.115917005115993,11,18,7.073699275425497,1,Reorder Needed,High Demand
FOODS_2_235,FOODS_2,FOODS,CA_1,8.490416292956157,0.3032291533198627,0.8124135967700047,0.19326637839034208,2.122604073239039,0.2898995675855131,8.78031586054167,27,0,2.412503640824552,0,No Reorder Needed,Medium Demand
FOODS_2_236,FOODS_2,FOODS,CA_1,2.4488756366609534,0.08745984416646262,0.420595739714257,0.1013630271712397,0.6122189091652384,0.15204454075685955,2.600920177417813,29,0,0.7642634499220979,0,No Reorder Needed,Low Demand
FOODS_2_237,FOODS_2,FOODS,CA_1,32.33754094606735,1.1549121766452626,1.4051273297752769,0.10894901727214464,8.084385236516837,0.16342352590821696,32.500964471975564,28,5,8.247808762425054,1,Reorder Needed,High Demand
FOODS_2_238,FOODS_2,FOODS,CA_1,24.66527140994885,0.8809025503553161,1.0270156554537435,0.08343924907825334,6.166317852487213,0.12515887361738,24.79043028356623,13,12,6.291476726104593,1,Reorder Needed,Medium Demand
FOODS_2_239,FOODS_2,FOODS,CA_1,0.12525253903303596,0.00447330496546557,0.0311067586601415,0.007539977998243311,0.03131313475825899,0.011309966997364966,0.13656250603040093,20,0,0.042623101755623956,0,No Reorder Needed,Low Demand
FOODS_2_240,FOODS_2,FOODS,CA_1,3.337383293498941,0.11919226048210504,0.1738183842556518,0.041679677027293145,0.8343458233747353,0.06251951554093972,3.399902809039881,5,0,0.896865338915675,0,No Reorder Needed,Low Demand
FOODS_2_241,FOODS_2,FOODS,CA_1,185.47026238915174,6.623937942469705,7.925570132163945,0.7345619861772476,46.367565597287935,1.1018429792658713,186.57210536841762,2,185,47.4694085765538,1,Reorder Needed,High Demand
FOODS_2_242,FOODS_2,FOODS,CA_1,38.86343696865651,1.3879798917377324,1.765388079661316,0.17190521314930882,9.715859242164127,0.2578578197239632,39.121294788380474,27,13,9.97371706188809,1,Reorder Needed,High Demand
FOODS_2_243,FOODS_2,FOODS,CA_1,0.5916730681334014,0.021131181004764334,0.0680014955249556,0.018202932626528046,0.14791826703335034,0.02730439893979207,0.6189774670731935,8,0,0.1752226659731424,0,No Reorder Needed,Low Demand
FOODS_2_244,FOODS_2,FOODS,CA_1,131.2546431413975,4.687665826478482,6.052817811004723,0.6394600734065252,32.81366078534938,0.9591901101097878,132.2138332515073,4,129,33.772850895459165,1,Reorder Needed,High Demand
FOODS_2_245,FOODS_2,FOODS,CA_1,5.828789109776919,0.20817103963488995,0.6222248840149437,0.1255269753024026,1.4571972774442297,0.18829046295360388,6.017079572730522,23,0,1.6454877403978336,0,No Reorder Needed,Low Demand
FOODS_2_246,FOODS_2,FOODS,CA_1,0.7235149945479147,0.025839821233854095,0.0644813081872349,0.026532148185295226,0.18087874863697867,0.03979822227794284,0.7633132168258575,28,0,0.2206769709149215,0,No Reorder Needed,Low Demand
FOODS_2_247,FOODS_2,FOODS,CA_1,53.49318862142654,1.910471022193805,2.3905402019869912,0.2357900601251216,13.373297155356635,0.3536850901876824,53.84687371161422,16,38,13.726982245544317,1,Reorder Needed,High Demand
FOODS_2_248,FOODS_2,FOODS,CA_1,28.16794065846408,1.0059978806594314,1.0976656850834785,0.05541458663817785,7.04198516461602,0.08312187995726678,28.251062538421348,13,16,7.125107044573286,1,Reorder Needed,High Demand
FOODS_2_249,FOODS_2,FOODS,CA_1,34.98848174500975,1.2495886337503481,1.4795479599961454,0.1149627842447678,8.747120436252438,0.1724441763671517,35.1609259213769,20,16,8.91956461261959,1,Reorder Needed,High Demand
FOODS_2_250,FOODS_2,FOODS,CA_1,15.382388625431469,0.5493710223368382,0.7287598366884214,0.10185466427964454,3.8455971563578677,0.15278199641946683,15.535170621850936,2,14,3.9983791527773347,1,Reorder Needed,Medium Demand
FOODS_2_251,FOODS_2,FOODS,CA_1,17.954803464107435,0.6412429808609799,0.8937661648298185,0.12230546932617552,4.488700866026859,0.18345820398926327,18.1382616680967,27,0,4.672159070016122,0,No Reorder Needed,Medium Demand
FOODS_2_252,FOODS_2,FOODS,CA_1,0.8417969589771286,0.030064177106326022,0.0784545431104834,0.015499266693048283,0.21044923974428215,0.023248900039572425,0.8650458590167011,0,1,0.23369813978385456,1,Reorder Needed,Low Demand
FOODS_2_253,FOODS_2,FOODS,CA_1,32.09616484984033,1.1462916017800118,1.2664866042346867,0.0612961275444834,8.024041212460082,0.0919441913167251,32.188109041157055,19,14,8.115985403776808,1,Reorder Needed,High Demand
FOODS_2_254,FOODS_2,FOODS,CA_1,1.8265338186001028,0.06523335066428938,0.1570784909298536,0.04438178872218852,0.4566334546500257,0.06657268308328279,1.8931065016833855,28,0,0.5232061377333085,0,No Reorder Needed,Low Demand
FOODS_2_255,FOODS_2,FOODS,CA_1,22.619376707485667,0.8078348824102024,1.004010914592537,0.11013478338522814,5.654844176871417,0.1652021750778422,22.78457888256351,20,3,5.820046351949259,1,Reorder Needed,Medium Demand
FOODS_2_256,FOODS_2,FOODS,CA_1,1.1723584831436693,0.04186994582655962,0.0923901323190428,0.018548999462220665,0.2930896207859173,0.027823499193331,1.2001819823370004,22,0,0.3209131199792483,0,No Reorder Needed,Low Demand
FOODS_2_257,FOODS_2,FOODS,CA_1,35.53038742346236,1.2689424079807985,1.8338117868759185,0.19112994572080222,8.88259685586559,0.28669491858120333,35.81708234204356,0,36,9.169291774446792,1,Reorder Needed,High Demand
FOODS_2_258,FOODS_2,FOODS,CA_1,2.2335939063355803,0.07977121094055643,0.1386005775883095,0.036677570254575576,0.5583984765838951,0.05501635538186336,2.2886102617174435,2,1,0.6134148319657584,1,Reorder Needed,Low Demand
FOODS_2_259,FOODS_2,FOODS,CA_1,0.27595967020287926,0.009855702507245687,0.0333186236970904,0.012774844160038781,0.06898991755071981,0.019162266240058172,0.29512193644293744,17,0,0.088152183790778,0,No Reorder Needed,Low Demand
FOODS_2_260,FOODS_2,FOODS,CA_1,5.805523087870458,0.20734011028108776,0.52357032554052,0.11904036431149201,1.4513807719676144,0.178560546467238,5.984083634337695,24,0,1.6299413184348523,0,No Reorder Needed,Low Demand
FOODS_2_261,FOODS_2,FOODS,CA_1,2.459810667423036,0.08785038097939414,0.1800584379652435,0.048559526668333394,0.614952666855759,0.07283929000250008,2.532649957425536,9,0,0.6877919568582591,0,No Reorder Needed,Low Demand
FOODS_2_262,FOODS_2,FOODS,CA_1,23.00180427753229,0.8214930099118675,1.011346831693834,0.0814788843493922,5.750451069383073,0.12221832652408829,23.12402260405638,21,3,5.8726693959071605,1,Reorder Needed,Medium Demand
FOODS_2_263,FOODS_2,FOODS,CA_1,6.107042099489506,0.2181086464103395,0.3104046664983503,0.043826603250592136,1.5267605248723766,0.06573990487588821,6.172782004365395,25,0,1.5925004297482648,0,No Reorder Needed,Low Demand
FOODS_2_264,FOODS_2,FOODS,CA_1,34.89845264850912,1.2463733088753257,1.4098813380369293,0.06809805447428068,8.72461316212728,0.102147081711421,35.00059973022054,2,34,8.8267602438387,1,Reorder Needed,High Demand
FOODS_2_265,FOODS_2,FOODS,CA_1,2.9703148414738636,0.10608267290978084,0.1792147166833161,0.04699968787983697,0.7425787103684659,0.07049953181975546,3.0408143732936193,7,0,0.8130782421882213,0,No Reorder Needed,Low Demand
FOODS_2_266,FOODS_2,FOODS,CA_1,55.84980192346374,1.9946357829808476,2.4745358676360114,0.19218200197644805,13.962450480865934,0.28827300296467206,56.13807492642841,13,44,14.250723483830606,1,Reorder Needed,High Demand
FOODS_2_267,FOODS_2,FOODS,CA_1,54.320389523041385,1.9400139115371924,2.414709383320491,0.23133633494077177,13.580097380760346,0.34700450241115766,54.667394025452545,23,32,13.927101883171504,1,Reorder Needed,High Demand
FOODS_2_268,FOODS_2,FOODS,CA_1,1.2534423096018232,0.044765796771493685,0.120870649364262,0.03261826432931898,0.3133605774004558,0.048927396493978474,1.3023697060958017,17,0,0.3622879738944343,0,No Reorder Needed,Low Demand
FOODS_2_269,FOODS_2,FOODS,CA_1,1.8883990237630783,0.0674428222772528,0.097614882436241,0.02257718009265474,0.47209975594076964,0.03386577013898211,1.9222647939020605,14,0,0.5059655260797518,0,No Reorder Needed,Low Demand
FOODS_2_270,FOODS_2,FOODS,CA_1,3.4567643371970185,0.1234558691856078,0.3471329494745016,0.08282163657228382,0.8641910842992546,0.12423245485842574,3.580996792055444,21,0,0.9884235391576803,0,No Reorder Needed,Low Demand
FOODS_2_271,FOODS_2,FOODS,CA_1,5.235527027381127,0.18698310812075453,0.5690032669457578,0.14572342977531122,1.3088817568452817,0.21858514466296683,5.454112172044094,22,0,1.5274669015082485,0,No Reorder Needed,Low Demand
FOODS_2_272,FOODS_2,FOODS,CA_1,16.584841254848893,0.5923157591017462,0.8031288798229114,0.13026563567553992,4.146210313712223,0.19539845351330987,16.780239708362203,1,16,4.341608767225533,1,Reorder Needed,Medium Demand
FOODS_2_273,FOODS_2,FOODS,CA_1,8.225927287946533,0.2937831174266619,0.5942421721051615,0.15955212585462816,2.056481821986633,0.23932818878194223,8.465255476728474,26,0,2.2958100107685753,0,No Reorder Needed,Medium Demand
FOODS_2_274,FOODS_2,FOODS,CA_1,31.565455310846705,1.1273376896730967,1.2852077598140206,0.04612725305452657,7.891363827711677,0.06919087958178985,31.634646190428494,9,23,7.960554707293467,1,Reorder Needed,High Demand
FOODS_2_275,FOODS_2,FOODS,CA_1,26.70148769333759,0.9536245604763425,1.0390801151608533,0.05785113834047348,6.6753719233343976,0.08677670751071022,26.788264400848302,1,26,6.7621486308451075,1,Reorder Needed,Medium Demand
FOODS_2_276,FOODS_2,FOODS,CA_1,341.55198966388,12.198285345138572,14.724486911532356,1.5110404343003483,85.38799741597,2.2665606514505225,343.8185503153305,25,319,87.65455806742052,1,Reorder Needed,High Demand
FOODS_2_277,FOODS_2,FOODS,CA_1,25.61383679837227,0.9147798856561524,1.135776744483275,0.09399163000009585,6.403459199593067,0.14098744500014376,25.75482424337241,16,10,6.544446644593211,1,Reorder Needed,Medium Demand
FOODS_2_278,FOODS_2,FOODS,CA_1,8.259490467453036,0.294981802409037,0.6410782777711668,0.1307689752999526,2.064872616863259,0.19615346294992891,8.455643930402966,7,2,2.261026079813188,1,Reorder Needed,Medium Demand
FOODS_2_279,FOODS_2,FOODS,CA_1,22.851467151446727,0.816123826837383,1.006049404740246,0.08213832647216744,5.712866787861682,0.12320748970825116,22.974674641154976,0,23,5.836074277569933,1,Reorder Needed,Medium Demand
FOODS_2_280,FOODS_2,FOODS,CA_1,22.04488919647226,0.7873174713025807,1.1539305005717728,0.13355618648054365,5.511222299118065,0.20033427972081547,22.245223476193075,8,15,5.71155657883888,1,Reorder Needed,Medium Demand
FOODS_2_281,FOODS_2,FOODS,CA_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,No Reorder Needed,Low Demand
FOODS_2_282,FOODS_2,FOODS,CA_1,32.20767854048266,1.1502742335886664,1.2800042914183638,0.04962519857144308,8.051919635120665,0.07443779785716462,32.282116338339826,21,12,8.12635743297783,1,Reorder Needed,High Demand
FOODS_2_283,FOODS_2,FOODS,CA_1,58.782345288382466,2.099369474585088,2.422471531484585,0.2098882707169717,14.695586322095615,0.31483240607545754,59.097177694457926,15,45,15.010418728171071,1,Reorder Needed,High Demand
FOODS_2_284,FOODS_2,FOODS,CA_1,1.3168326377850579,0.04702973706375207,0.116777884607455,0.04092166307464789,0.32920815944626447,0.06138249461197183,1.3782151323970298,6,0,0.3905906540582363,0,No Reorder Needed,Low Demand
FOODS_2_285,FOODS_2,FOODS,CA_1,25.381271621612797,0.9064739864861713,1.3216337266721492,0.16095657663039495,6.345317905403199,0.2414348649455924,25.62270648655839,28,0,6.586752770348792,0,No Reorder Needed,Medium Demand
FOODS_2_286,FOODS_2,FOODS,CA_1,25.435555939557137,0.9084127121270406,1.018507585128356,0.058506764241617326,6.358888984889284,0.08776014636242599,25.523316085919564,9,17,6.44664913125171,1,Reorder Needed,Medium Demand
FOODS_2_287,FOODS_2,FOODS,CA_1,0.4154060877086213,0.014835931703879332,0.0308552287849998,0.013457848650198227,0.10385152192715533,0.02018677297529734,0.43559286068391867,22,0,0.12403829490245266,0,No Reorder Needed,Low Demand
FOODS_2_288,FOODS_2,FOODS,CA_1,30.82644884059858,1.1009446014499493,1.2796558286011384,0.07529195984512947,7.706612210149645,0.1129379397676942,30.939386780366274,25,6,7.819550149917339,1,Reorder Needed,High Demand
FOODS_2_289,FOODS_2,FOODS,CA_1,21.00858684991991,0.7503066732114254,1.0109870583846472,0.11688053455714695,5.252146712479978,0.1753208018357204,21.183907651755632,2,20,5.4274675143156985,1,Reorder Needed,Medium Demand
FOODS_2_290,FOODS_2,FOODS,CA_1,11.279407014394799,0.40283596479981426,0.709011470000932,0.1584978437420853,2.8198517535986998,0.23774676561312796,11.517153780007927,17,0,3.057598519211828,0,No Reorder Needed,Medium Demand
FOODS_2_291,FOODS_2,FOODS,CA_1,30.88191170025903,1.102925417866394,1.2140020764167534,0.05477322530182649,7.720477925064759,0.08215983795273973,30.964071538211773,24,7,7.802637763017499,1,Reorder Needed,High Demand
FOODS_2_292,FOODS_2,FOODS,CA_1,0.7180584628291301,0.025644945101040362,0.0649707109198398,0.02586637957362909,0.17951461570728253,0.03879956936044364,0.7568580321895737,23,0,0.21831418506772615,0,No Reorder Needed,Low Demand
FOODS_2_293,FOODS_2,FOODS,CA_1,135.94651455433464,4.855232662654808,5.769505272478206,0.5579745235753799,33.98662863858366,0.8369617853630699,136.7834763396977,12,125,34.82359042394673,1,Reorder Needed,High Demand
FOODS_2_294,FOODS_2,FOODS,CA_1,85.11392397260241,3.0397829990215146,3.6540006103815887,0.37492475799834213,21.278480993150602,0.5623871369975132,85.67631110959992,27,59,21.840868130148117,1,Reorder Needed,High Demand
FOODS_2_295,FOODS_2,FOODS,CA_1,5.557438682733091,0.19847995295475324,0.4087196993008132,0.07987352310092335,1.3893596706832727,0.11981028465138503,5.677248967384476,25,0,1.5091699553346578,0,No Reorder Needed,Low Demand
FOODS_2_296,FOODS_2,FOODS,CA_1,1.3607188567931785,0.0485971020283278,0.0897703103183766,0.025194828843893992,0.3401797141982946,0.03779224326584099,1.3985111000590196,6,0,0.3779719574641356,0,No Reorder Needed,Low Demand
FOODS_2_297,FOODS_2,FOODS,CA_1,5.328423828668018,0.19030085102385777,0.4838686887945614,0.10715159370570433,1.3321059571670044,0.1607273905585565,5.489151219226574,24,0,1.4928333477255609,0,No Reorder Needed,Low Demand
FOODS_2_298,FOODS_2,FOODS,CA_1,2.13077556520988,0.0760991273289243,0.1387584783247696,0.03626516942041999,0.53269389130247,0.054397754130629986,2.1851733193405103,3,0,0.5870916454331,0,No Reorder Needed,Low Demand
FOODS_2_299,FOODS_2,FOODS,CA_1,35.967269726288976,1.2845453473674635,1.7874795825678282,0.272653697269635,8.991817431572244,0.40898054590445254,36.37625027219343,12,25,9.400797977476696,1,Reorder Needed,High Demand
